Index,MaxTheoreticalCapacity/mAhg,V_AI/Volt,V_DFT/Volt,SMILES
227,374.3904637687789,3.1771924,4.581059820684367,CC1=NC(=N)N=C2C(=O)C(Br)=C(SC2=C1)C=O
228,584.8895829744656,3.093237,4.397822988111968,CC1=CN=C2C=C(C#N)C(=N)N=C(C#N)C2=N1
229,322.0020058468302,2.932998,3.494762973798774,CC1=NC=C2C=C(Br)C3=NC(=O)ON=NC3=C12
230,493.9789193536857,3.1250823,3.284865095620812,BrC1=NC(=O)SC2=C1C(=O)N=C(C#N)C(=O)O2
231,647.2582091545237,2.9648907,2.9259415936608435,CC1=C(C(=O)C=O)C2=NC(C=O)=NC=NC2=N1
232,387.4599831534257,2.9560056,3.0866554838168754,BrC1=NN2C=C3N=CC(=O)C(=O)C3=NC2=NO1
233,556.6355664885784,2.9846816,2.9074152564138207,CC1=NOC(=O)OC2=C1C=NC(=O)C(=O)C2=N
234,568.580740310344,2.9458458,3.1717760068923044,CC1=C(N)SC(=O)C(=N)OC(=O)N=C(S1)C#N
235,463.7057360143948,3.2726216,3.0936189205362634,CC(O)C(N=C1N=NOS(=O)(=O)N=N1)C#C
236,510.1934554583879,3.2760243,2.8751443894918904,BrC1=NC(=O)N(N=N1)C1=NC(=O)C(=O)N=NO1
237,572.4360194524463,3.173548,4.725683833371191,CC1=NC(=N)C2=CC(=O)C(=N)C(=O)N=C2C1=N
238,476.956324731944,2.927376,4.173900125160537,CC1=C(F)C2=C(N=CC(=O)C(=O)O2)C(=N1)C#N
239,482.10227904574873,3.0807292,4.016565023937355,CC1=NC(=O)C2=NC(=O)C(C=CC(O)=N1)=C2O
240,314.4701686903633,2.9322717,2.882262196377185,BrC1=NC(=O)OC(=C1)C1=CC(=O)C(=O)ON=C1
241,316.3160510128747,3.0731256,4.691801715875177,BrC1=NN2C=CN=C3C2=C(N=NOC3=O)C1=O
242,651.7462813124414,2.9815276,2.888001242791366,CC1=C(C#C)C(=O)C=NC(=O)C(=O)C(=N1)C#N
243,478.66509583496594,2.9318948,3.0361348755168622,CC1=CC(=O)C(=N)C(=O)C2=CC(=O)ON=NN12
244,444.80541451697337,3.374248,6.999971125498871,CC1=NC2=CC(=C(C=O)C=CN2C1=O)[N+]([O-])=O
245,469.0645865851987,3.3661528,3.4531300119186015,BrC1=C(C#N)C(=O)C2=C3C(C=N2)=NC(=N)C=C13
246,564.4350421595869,3.0169847,3.277721352643104,CC(=O)C1=NC(=O)C(=O)C(=O)C2=C1C=CC2=O
247,391.9805610681683,3.0467715,2.9209693163274464,BrC1=CC(=O)C2=NC1=NC(=N)N=CN=CC2=O
248,374.3904637687789,2.943089,2.952584996949663,CC1=NC2=C(SC(=O)C=C1)N=C(Br)C(=N)C2=O
249,568.580740310344,3.069327,3.462956967220538,CC1C(=N)NC2=C1C(=O)C1=C2S(=O)(=O)N=NS1
250,595.016790966378,3.0964177,3.4104567293700643,ClC1=NC(=O)SC(=C1)C(=O)C1=NC(=O)SN=N1
251,561.7840845635689,3.0044763,3.127455230341798,CC1=C(C2=NSC3=C2N=NN3)S(=O)(=O)N=NO1
252,437.285002182461,3.5206127,2.8756854041860804,ClC1=NN=CC2=C1S(=O)(=O)N1N=NNC1=C2
253,391.9805610681683,2.9987435,3.1093246464341924,CC1=NC2=C(N)N=C(Br)C(=O)C2=NC(C=O)=N1
254,705.6077336769365,2.9185417,3.2795911013152,CC1=NS(=O)(=O)C(C#N)=C2C(=N)SN=CC2=N1
255,510.4328125238392,2.9604278,2.807888856961097,CC1=NC2=C(C=NSC(=N)S2)C2=C1N=CC2=O
256,453.244538202504,2.924021,3.1355989755815914,BrC1=NC(=O)C2=C(OC=NC(=N)N2C=O)C1=O
257,389.7090329160951,2.9400291,2.9238486554454366,BrC1=NC2=CC=NC3=NC(=N)OC(=O)C(O1)=C23
258,387.4599831534257,2.9894302,2.9385365929511007,BrC1=NC(C2=NC(=O)ON=N2)=C(OC1=N)C#C
259,440.8132835959688,3.0416028,2.9193640104399683,CC(CC1CC2=C(O1)S(=O)(=O)N=NO2)OC=O
260,496.3471083608911,2.9040904,3.5807917159879747,CC1=CC(=N)C2=C3C(=NC2=O)C(C=O)=NC=C13
261,732.2486946460674,2.9850123,2.853011303655247,CC1=NC2=NC(=N)C(=N)N=C2C=NC(=N1)C#N
262,395.3966970568953,3.0625148,3.495872329560607,ClC1=NC(=O)C2=C3SC(=O)N=C3C(=O)C2=C1Cl
263,501.85625642122574,2.9111161,3.260281886822353,ClC1=NC2=CSC(C#N)=C3N2C(N=CC3=O)=N1
264,288.0242567205196,2.9721272,3.784501148400372,CC1=NC2=C3C1=CN=C3C(F)=C1SC(=O)N=C21
265,495.6859423180035,2.9083643,3.178017930886129,ClC1=NC=NN2C(=O)C3=NC(=O)N=CSC3=C12
266,379.73524429603225,3.3090935,2.8977701654649257,BrC1=C(NC=NCC2CN2)S(=O)(=O)N=NO1
267,651.7388097875167,3.0547087,3.331735616624736,CC1=NC=CC(=N)C2=NC(=O)C=NC2=NC1=O
268,391.9843447829598,2.9262075,2.9685464882968153,BrC1=NC2=NC=CC(=O)C(=O)N=CC(=C1)C2=O
269,551.1690719669253,2.9108644,2.8938433145052898,ClC1=NSC2=C(O1)N=CC(=N)C(=N)S2(=O)=O
270,398.4891426919598,3.247356,2.947914676269367,CC1=CN=C2N=CC=NC(=O)N=C2C(=O)C1=O
271,325.9064946224077,2.9294405,3.4472615486526315,CCC1=NC2=C(Br)N=C3C(=O)C(=N)C=C3C2=N1
272,373.41505763781,3.211358,4.954760023019923,CC(N)C1=C(O)C=CN2N=NSC2=NC(=N)N1
273,629.9214273899249,3.1204836,2.8922283005690335,CC(O)(C(=O)C(=O)CC#N)C1=NC(=O)ON=N1
274,470.2008626453647,3.2629657,2.9348849236036463,CC(C)(OC=N)C1=C(OS(=O)(=O)N=N1)C#C
275,398.4891426919598,2.9242299,2.858918958719412,CC1=NC2=NOC(=O)C(=O)C2=C(N=C1N)C#C
276,621.368599366554,2.913179,3.091590295233228,CC1=NSC2=C(C(=NC2=N)C(=O)C#N)C(C)=C1
277,651.7388097875167,2.966595,2.9467423499356635,CC(C)C1=NC(=O)N=C(C#N)C(=O)C(=N)C=N1
278,243.6621741360148,3.0889223,3.2765298259224607,BrC1=CC(=O)N=C2N=C(C=O)N=CC(=O)N=C12
279,387.4599831534257,3.064557,3.1625439999452,BrC1=NC=C2OC3=NOC(=N)C(=O)N=C3C2=N1
280,482.10227904574873,3.0441453,2.8146071471448018,CC1=C(C)C(=O)C(=O)OC2=NC(=O)N=C2C=N1
281,562.801984658647,2.9124463,3.0582928427649945,ClC1=C(SC(=O)C2=C1NN=NC2=O)C(=O)C#N
282,507.2245439289797,2.9807777,2.9722377090291987,CC1=CC(=O)N=CC2=C(S1)C(C=O)=NC=NS2
283,527.3171483460098,2.9828115,3.321258341050321,CCOCC1=NC(=O)C2=C1C(=O)C(=O)C(=O)S2
284,448.0755473883997,3.0557234,2.934524886357104,CN1CC1C1=NSC2=C(N=C1)S(=O)(=O)N=C2
285,587.9265135640245,2.9502287,3.4120670690575845,BrC1=NC(=O)C2=NC1=NC(=N)C=NC=NC2=O
286,220.23464165567563,2.9033241,2.924285877780384,BrC1=NSC(Br)=C2C3=NC(=O)OC3=C(Br)N=C12
287,602.6604898379618,3.0470297,4.414584543597481,ClC1=NC(=O)C2=CC(C=O)=NC(=N)C=NC2=N1
288,681.7504867237279,3.061848,2.9879022056179347,CC1=NN=CN=C(S(=O)(=O)C(=O)C=O)S1(=O)=O
289,537.6172334601584,2.910245,5.251992101980587,BrC1=NSC(=N)C=C1C1=NC(=N)N=NSC1=N
290,705.7991134776897,3.288806,3.201515514742267,CC(C#N)C(=O)C(=O)C1=NOC(=N)N=N1
291,437.5580929438669,3.1027064,3.270061140785304,CN1C=C(C2=C(N=CC(=O)C2=O)N=N1)[N+]([O-])=O
292,463.66552921112094,3.2042904,2.8669757149273227,BrC1=NC=NC2=C1C=NC=NC1=NC(=O)N=C21
293,489.1151101726461,3.1849995,2.9167587023149326,CC1=C2N=CN=C2N=C(C(=O)C#N)C(=O)C=N1
294,328.63222079054395,2.9143248,3.168275351824079,BrC1=NN2C(=N)C(=N)C3=C2C(=N1)N=C(Br)C3=O
295,248.1604225053674,3.3034058,2.9387623952918576,BrC1=CN=C2C=CC3=NC(=O)N=CN=C3C2=N1
296,560.5017261197866,3.0633688,3.0946987685920346,CC1=NC(=O)C(=N)C(O)=C(N=C1O)C(=O)C#N
297,314.4640806762816,2.9960556,3.744746037230342,BrC1=NON=C2C1=NC(=O)N=CN=CNC2=O
298,492.704572583367,2.9479465,4.192317252707623,CC1=C2C(=N)C3=NC(=O)C(=O)C3=C2N=CC=N1
299,413.7959853731889,3.0239975,5.156130148186624,CC1=C(C#C)C(=O)N=C2SN=NC2=C1[N+]([O-])=O
300,530.3344671134508,3.1495454,3.361190834073182,BrC1=NC2=CC(=O)C(=N)C(=N)C2=C(C#N)C1=O
301,463.66552921112094,3.2051218,4.185310573162841,BrC1=CC(=N)C2=NC=NC(=N)C(=O)N=CC1=N2
302,385.2330888490504,3.0300045,2.8278975313033334,BrC1=C(N=C2N=NOC(=O)C2=N1)N1C=NN=N1
303,478.66509583496594,2.9309883,3.1091646431869977,CC1=NOC=C2N=C3C(=NOC(=O)C3=O)C2=N1
304,322.0020058468302,2.9671254,3.171942122609812,CC1=C2C(=O)NC3=C2C(N=C(Br)C3=O)=NC1=N
305,597.6876247113707,3.0803144,2.810301250322012,CC1=NC(=O)C(=O)C2=C(SC1=O)C=NC(=O)O2
306,455.8002933702654,3.0111802,3.3407149742766316,BrC1=NNC2=NC3=NOC(=N)C(=O)N=C3C2=N1
307,552.816105045023,3.077434,2.9523790422176277,CC(=O)C(=O)CN=C1ON=NC(=O)C(C=O)=N1
308,396.611742889225,3.191989,3.9232660223484292,BrC1=NC2=NC=C(C#C)C3=NC(=O)C(=C23)C1=O
309,320.0830586885172,3.011087,2.894115859338856,CC1=NC2=C(N=C(O)N=C2Br)N=C(C#N)C1=O
310,176.40426585421048,2.9944346,3.5889563395362445,BrC1=NC2=C3C(=CN=C3C(Br)=C(Br)C2=O)C1=N
311,396.60786931363,3.1193829,2.851101236560521,CC1=NC(C)=NC2=C(N=C1)C(=N)C(=O)C(Br)=N2
312,517.162367488219,3.168076,2.9136676555240997,CC1=C(C=O)C(=NO)C2=C(N1)N=NS(=O)(=O)O2
313,545.1335715878342,2.97917,3.2809782754405794,CC1=CC(C#N)=C(N)C2=C(S1)N=C(C#N)C2=O
314,203.1044656903102,2.9581578,4.885127813188388,BrC1=CC(=O)C2=C(C=O)C(=O)ON=CC2=C1Br
315,325.9097641540163,3.0866644,2.9775248871188853,BrC1=CC=NC2=C1C1=C(C=CC(=O)C1=O)C2=N
316,314.4671246538568,3.0237236,4.722233492420322,BrC1=CC(=O)ON=C1C1=CC(=N)C(=O)ON=N1
317,376.0380622713302,3.8014445,4.426364617054665,CC1=COC(=O)SC=NC2=C1N=CC=CC2=O
318,562.441927291233,2.9289496,3.2678789603191247,CC(C#N)C1=NC(=N)C2=C(F)C(=O)C(=O)N=C12
319,676.6927672028283,2.9321733,2.8087791221609812,CC1=NC(=O)SC=NC(=NC2=C1N=NO2)C#N
320,468.6522729436053,2.9902813,2.9026223504900885,CC(O)C1=NC2=C(ON=NC(=O)C2=O)C(=O)O1
321,496.34104168457367,3.2350235,4.0389535396721605,CC1=C2C=NC(=O)N=CC2=C(N=CC1=N)C#N
322,492.704572583367,2.938805,3.427061397784199,CC1=NC2=NC(=O)C3=C(C(=O)C(C)=C3N)C2=N1
323,577.7731556084433,2.9142938,3.114301166548763,ClC1=NC=C2N=NC(C=O)=NC(=O)C2=N1
324,453.2403225479748,3.2361455,3.3207949908444596,BrC1=NC2=NC3=NOC(=O)C(=O)C=C3N2N=N1
325,302.18296119528753,3.0686097,2.846981470836763,CC(N=C1N=CC2=C(ON=C(O)O2)C1=O)C#N
326,374.38701208745664,2.9148817,3.1405467310902324,BrC1=CN2N=C3SN=NC=C3C2=C(C#N)C1=O
327,455.7503321427647,3.58678,2.9304062712253227,CC1=CN=C(N)N2C(SC(O)=NC=NC2=N)=N1
328,527.7060520058741,3.033214,2.8370675984191998,CC1=C(N)N=C(C(=NC1=O)C(=O)C=O)[N+]([O-])=O
329,548.6880441899666,2.9367733,2.8930060241552966,CC1OC1C1=C(CS(O)(=O)=O)OS(=O)(=O)N=N1
330,536.1270264470538,3.0077286,2.923199941208218,CC1=CC(=O)C(=C2N=C(OC2=N1)C#N)[N+]([O-])=O
331,536.9252448787892,3.3082914,3.1252633657916595,ClC1=NC(=O)C2=C(C3=C(SN=N3)C=NS2)C1=O
332,568.5864268194279,3.0381186,3.3342664243641695,CC1=CC2=NC(=CN=CS(=O)(=O)C1=O)C(=O)S2
333,455.80455678083104,4.2552567,3.0560288269373936,BrC1=C(C=NOC1=O)C1=C(N=NOC1=N)C#N
334,536.1748547845549,2.9072578,3.179943243235296,CC(=O)COC1=NC2=C(O1)ON=NS2(=O)=O
335,401.3496995561025,3.0083625,3.8827908366907633,BrC1=NC2=C3C(C=C2C#C)=NC(C#N)=C3C1=O
336,325.9064946224077,3.0962117,3.474010733860253,BrC1=CN=C2C(=C1)C(=N)C=NC=CC(=O)C2=N
337,428.7762928041786,3.358913,4.260669748251394,CC1=C(C#N)C(=N)N=CC(C#C)=C1OC=O
338,440.8084985096965,2.9516387,2.930749049693047,CC1(CN)OC2=C(CC(=N)O1)ON=NS2(=O)=O
339,373.3000624051404,2.9411404,3.159350407257275,BrC1=CN=C(C(=O)C#N)C2=NSC(=N)C(Br)=C12
340,498.7545684592965,3.005894,3.0467009379069414,ClC1=NC(=N)C2=NSC(=O)C3=NOC=CC1=C23
341,668.2869938139978,3.100658,3.3961937892151215,CC1=NC(=N)OC2=NC(=NC2=O)C(=O)C(=O)S1
342,458.3893466701298,2.9440715,2.9065891603101455,BrC1=NC(=N)N(N=N1)C1=CC=NC(=O)C(=N)N1
343,389.7090329160951,2.9675932,3.345737038392374,CC1=C(O)C2=NC(C=O)=NC(=O)N=C2C(Br)=N1
344,245.1425386464859,2.9728587,4.384343572430082,CC1=NC(=O)N=C2C3=CN=NOC3=C(Br)N=C12
345,640.2119926803555,2.9007,2.990208409565478,CCC1=COS(=O)(=O)N=C(C#N)C(=CS1)C#N
346,492.7105506891436,3.0012696,3.535764719917784,CC(=O)C1=CC2=C3C=NC=C3C(=O)C(=O)C2=N1
347,455.755447123496,2.9362452,3.568266902372263,CC1=C2C3=NC(=O)NC3=CN=C2N=NSC1=O
348,323.94410054481176,3.1684022,3.504315226904805,BrC1=CC(=N)C2=CC3=NC(=O)N=C3C=C2C1=O
349,347.4632583672365,3.0631404,3.1295600819061358,ClC1=CN=C2N=C(C=O)C3=NSC(=O)C=C1N23
350,327.03670921396053,2.949835,3.0471374411283754,BrC1=NC(C=O)=C(Br)C2=CC(=O)C(=O)C=NN12
351,496.34104168457367,3.6793504,3.7951819337039807,Cc1cnc2ncnc(cnc3OCc1c3)n2
352,327.03670921396053,3.019214,3.458570841055233,BrC1=NC(=O)C(Br)=C2N=COC(=O)C(C#N)=C12
353,422.1026357095924,2.9260108,3.1891486429006615,ClC1=NSN=C2N1N=CC1=C(C=NC1=O)C2=O
354,647.2582091545237,3.0018866,4.277950097752144,CC1=NC2=NC(=NC=CC=NC(=O)C2=O)C1=O
355,435.9564338399384,2.9537742,2.913084452720867,BrC1=C(N=C(C(=O)C#N)C(=O)O1)C1=NSC=C1
356,325.9064946224077,3.006451,3.3921444488849484,BrC1=NC=C2N=CC(=N)C(=N)C3=C2C1=CC3=O
357,642.8387947093012,3.0918345,3.2847783223376985,CC1=NC(=O)C(=O)C(=O)C2=C1C(=O)C(=N)C=N2
358,398.4891426919598,3.0006237,2.951436257605684,CC1=CC2=C(N=C3C=NC(=O)NC3=NO2)C1=O
359,455.80455678083104,3.00282,3.0279559894924453,BrC1=NC2=NC(=O)C3=NOC4=NC(=O)C1=C4N23
360,556.1474134026464,3.1765804,3.1891428899762055,ClC1=C2C(N=NO1)=NC=C(C=O)C(=N)S2(=O)=O
361,334.9329947475633,2.9447672,3.363159796747762,CC1=CN=C(O1)N=C1N=C(C(=O)C1=O)[N+]([O-])=O
362,534.2997739407782,3.0772069,3.0851899260842033,CCN=C1C=C2C(=N1)C(=O)C(=O)C(=N)SC2=O
363,410.6715556013876,2.9931283,3.075141483152565,CC1=NC2=C3C1=CC=C3C(=CC2=N)C(=O)C=O
364,475.2765769628945,3.1432652,3.6319738867336944,CC1=NOC(=O)C2=C3C(ON=N2)=NC(=O)N=C13
365,378.7512081417328,3.2044857,3.1825811992070276,CC1=NCC=CC2=C(F)OS(=O)(=O)N=C2O1
366,572.0353588906125,2.9818287,3.09026256800661,CC1=NSN=C2SC=NC(=O)N=CC(=O)C1=N2
367,527.3589675531684,3.024788,3.0863949242375965,BrC1=NC2=NC(=O)C=NC=NC2=C(C=O)C1=N
368,387.4599831534257,3.2312365,3.478198623815444,BrC1=NC2=C(C(=O)N3C(=N)ON=C23)C(=O)C1=N
369,489.1268929523274,2.9338355,4.976563801832493,CC1=CC2=C(C(=NC2=O)C#C)C(=O)C(=O)C1=O
370,309.1400408247359,3.2455983,2.805618273214453,CC1=C(C#C)C2=C(C=NC2=O)C(O)=C(O1)C=O
371,500.9223466449828,2.9105964,3.2483172403390577,CC1=C(C=O)C(=O)N=C2SC(=O)SC(=N)N=C12
372,368.3065430706156,2.9568377,2.824499230367325,CCCC1C2N1CCOC1=C2ON=NS1(=O)=O
373,318.1899641598337,3.077169,3.0141254775696447,BrC1=CC(=O)C2=C3ON=CC(=N)C3=NOC2=N1
374,323.8839665274806,3.0179236,2.839902687976858,BrC1=NC(Br)=C2C(=N1)C(=O)C(=O)ON=C2C=O
375,571.4438949897408,3.7033796,3.3256178599338866,ClC1=NC2=C(OS(=O)(=O)N=NO2)C(=O)C1=N
376,496.5843922916128,3.0140672,3.2664866565017276,BrC1=NSC(=O)C(=N1)C1=C(C#N)C(=O)N=CO1
377,429.3844675555873,2.9327748,3.035160090255479,CCN=C1SC2=C(SN=N1)N=C(C(C)=O)C2=O
378,372.31769158179605,2.9209716,5.224177666790728,CC1=C(C=O)C2=C(N=NS1)C(=O)C(=O)C=C2Br
379,581.5658194562388,2.931309,2.928777953650922,BrC1=NN2C(=O)C=NC(=O)C2=NN1C(=O)C#N
380,205.1857302470036,3.0952792,3.2024005064203465,CC1=C(C)C(=N)C=CC2=CN=CN=CC2=CS1
381,432.9846461215677,3.4788747,2.8645836965019664,ClC1=C(NC2=CNC=C2)S(=O)(=O)N=NS1
382,455.755447123496,3.105262,3.394954273504094,CC1=NC2=NN3N=C4SC(=O)N=C4C3=C2C1=O
383,289.68845164362926,3.4173956,3.809085795442208,CC1=NC2=CC(Cl)=NC(O2)=C(N=CC=N1)C#C
384,452.68753072268527,2.9398298,3.011399310060522,CC1=NC2=C(O1)C1=C(N=NS1)C(=O)C(=O)N=C2
385,618.1207215179156,3.016223,3.3107292891421785,CC(NC1=COS(=O)(=O)N=N1)S(=O)(=O)C(N)=N
386,215.13100629387523,3.6349506,3.2745920489027323,CC1=CN=C(O)C2=C(N1)C=CC(C=O)=CC=N2
387,416.8695082724185,2.9831994,2.8257339519646485,CC1(CCCC(=N)O1)C1=C(Cl)ON=NS1(=O)=O
388,396.60786931363,3.071621,3.3106765539949747,BrC1=NC(=N)C(=N)C(=O)C1=NC1=CN=CC=C1
389,376.0424150220144,3.3335152,3.7557495376768864,CCOC1=C(CC(=O)C(=O)C(=O)C#C)SC=C1
390,461.01670372657696,2.9350657,3.0579936906496883,BrC1=NC(=CN=C1)C1=NC(=NC=N1)C(=O)C=O
391,449.66064148740537,2.9486134,3.507242027689071,CC1=NC(=O)C(O)=C2SN=C(N=C12)C(=O)C=O
392,533.3337275628045,3.0399928,3.211109476576492,BrC1=NN2C(=NC1=N)C(CC#N)=CC=NC2=N
393,513.1255130306787,3.1537173,6.008645367945185,ClC1=NC=NC2=CN=C(C=O)S(=O)(=O)N=C12
394,287.0033552312407,3.2934017,4.403577759180514,CC1=C(O)N=CN=CC2=C(NC(=O)C(N)=N2)S1
395,384.09660161286496,2.9728627,3.19388481059598,CC1=CC(=N)NC2=C3C=NC4=C3C(SC4=O)=C12
396,372.3142780142183,3.1281059,4.325179049975527,BrC1=NC=C2C(SC3=NOC(=N)C(=O)N=C23)=C1
397,108.85530892706537,3.1961303,3.4438565359705167,CC(O)C(N)C1=C(O)C=CC2=C(N1)C(=O)N=C2
398,407.550259452145,3.0504746,3.189475768613926,C1CC2=NC(C=C3ON=NC3=CC=CC=N2)=N1
399,302.00333936887205,2.973038,3.2528150691395017,BrC1=NSC2=C3OC=CC(=O)N=C3N=C2C1=O
400,605.3738480659862,3.0228117,3.434182560537099,CC1=NC2=NC3=CC(=O)SC3=NOC2=NC1=O
401,732.2569471789673,2.995184,5.018082711969387,CC1=NC(=O)C(=NC2=NC(=NC2=N1)C#C)C#N
402,419.98547926617647,3.1146824,3.2968661773050445,CC1=CS(=O)(=O)C=CN=C2OC=NC(S1)=C2F
403,419.98547926617647,3.1146824,2.812615843950825,CC1=CS(=O)(=O)C=CN=C2OC=NC(S1)=C2F
404,298.8149833799867,3.1154137,3.138063624678883,CCNC1=NC(F)=C(OC=N)C(O1)=NCCO
405,398.4842547863335,2.9274702,2.8349398310135876,CC1=NC(=N)C2=C1N1N=CON=C1C(C=O)=N2
406,419.4697510541482,2.9443636,3.119187725307223,ClC1=CN=C2C(=NN(C=O)N=C2S1(=O)=O)C#C
407,384.067466384052,3.332306,3.2638398314378994,BrC1=NC=C(C(Br)=N1)C1=NOC(=O)C(=O)C=N1
408,569.6120276317948,3.0538893,3.312986593245473,ClC1=NC2=C3C(=NOC(=N)C3=NC=NS2)C1=N
409,242.4072709519833,3.297923,3.332635709735641,CCC1=CC(C(O)CC#C)C(=O)C(=O)C1
410,527.3171483460098,3.138121,2.9903050107732394,CC1=NSC2=C(O1)C(=O)C1=C2C(=O)C(=O)C1=O
411,382.8071546194692,3.0403817,2.836723765246023,CN1C2CC2OC(=O)C2=C1OS(=O)(=O)N=C2
412,398.9646953686517,3.0217535,2.992567348671125,BrC1=NC2=C(C=C1)C1=C(C=N2)C(=O)C(=N)C1=N
413,676.6927672028283,3.1356666,2.990585705590839,CC1=NC(=N)N=C(C#N)C(=N1)C1=NOC(=O)S1
414,101.41566608529104,3.7321453,2.912724655182462,CC1=CSC(N)=CC(O)=C2N=C(N=C2O)N=C1
415,647.9222672700741,2.949499,3.4362878435662734,CC1=NC2=C(SC3=NC(=N)C=NC3=NS2)C1=O
416,718.431834266578,2.972825,3.122286922071188,CC(=O)C(=O)C(=O)S(=O)(=O)CC(=O)C(=O)C=O
417,452.68753072268527,3.2428117,3.2079369779485383,CCC1=C(CCC2=NC(=O)ON=N2)SC(O)=N1
418,495.6909845348232,2.9627044,2.939940618366179,ClC1=CSC(=O)C(CN=C2C=NC(=O)C2=O)=N1
419,572.4427439974139,2.9827952,3.3291746060305445,CC(=O)C1=CC=NC2=C(C=NC2=O)C(C=O)=N1
420,225.09169371420364,3.1099102,3.2501047221930714,CC1C2N=COCC3=C(N)C(C12)C(=O)C3=O
421,320.0862124206943,2.940392,3.032872343611092,CC(=O)C1=C(C#C)C(=O)C2=C(Br)N=NOC2=N1
422,394.2787249490092,2.91401,2.923048759118032,CC1=NC(=N)N=C2N=C(C#N)C(Br)=NC2=C1O
423,563.1245285157844,2.9320621,3.2549289575823663,BrC1=NC(=O)C2=C(C(=NCC#N)C(=O)S2)C1=N
424,349.721939375587,3.1058328,2.9135688969812494,CC1=NSN=C(C2=CN=CN=C2Cl)C(=O)C1=N
425,311.5228387605568,3.6742368,2.95517541937429,CC1=CC2=CC(ON=N2)=CC(=N)C(O)=NC=C1
426,471.9466657973311,3.179858,3.1107391469439247,CC1=C2N(N=C(C(=O)C(O)=O)C2=O)C(=O)C1=O
427,471.9466657973311,3.179858,2.9942438469926125,CC1=C2N(N=C(C(=O)C(O)=O)C2=O)C(=O)C1=O
428,566.1808906254835,2.9635735,2.8112267521821432,ClC1=NC2=NC=NC(=N)N2C2=C1C(=O)SN=N2
429,203.62990626509853,3.553069,3.4309826875788043,CC1=CN=C2SC=C1N=CN=CC(C)=CC2=N
430,485.5833759725252,2.9347866,3.1445090344370854,CC1=NC2=C(ON=C1)C(C(=O)C#N)=C(O)C2=N
431,550.8260216475908,3.1695232,2.828253253857897,CC1OC(C=C1C1=COS(=O)(=O)N=N1)C#N
432,404.4810880369247,3.0890992,3.3666014603659593,CC1=CN=CN=C2N=C(C#N)C(=N)N=C2C1=O
433,449.65566239618806,2.9625776,4.64156261739825,CCOC1=NC2=C(ON=N1)C1=C(N=NS1)C2=O
434,395.5544373396988,2.9670131,2.919793801909845,CC1=CC=NC2=C(N=NOC(O)=N2)C(=O)N=C1
435,580.6809279991348,3.1229947,3.14607399792349,CC1=NC=NC2=CC(=N)C(=O)C(=N)C2=CC=N1
436,656.2818761373185,2.9468603,4.4255745486410065,CC1=NC(=N)C(=NC2=CC=NC=NC2=O)C1=N
437,605.3738480659862,2.9224052,3.934334890415523,CC1=NC2=NSC(=N)C(=O)C(=O)C2=CC(O)=N1
438,482.0965555896842,3.1036305,2.994835343598767,CC1=NC(=O)N=CN=C1N=C1C(=O)C=NC1=O
439,411.6055783978055,2.9917994,3.086664592628011,ClC1=NN=C(N=N1)C1=CN=CC(=N)C=N1
440,647.9222672700741,2.9016113,3.484611457624131,CC1=NC(=N)SC2=C(S1)C(=N)C(=N)C=NC2=O
441,572.4427439974139,3.0848095,3.2112892554943504,CC1=C2C(=CC(=N)C(=O)C1=O)C(=O)N=C2C#N
442,249.7012397643936,2.9008543,3.8243344034641065,CCC1=NC2=C(C3=C(C(=O)N=C3)C2=O)C(Br)=C1
443,478.66509583496594,3.8093781,3.2744629676401567,CC(N)=NC1=NC(=O)C2=C(OC=O)C(=O)N=C12
444,428.77063365748967,3.8054595,3.325157194436279,CC1=NC=NC=CC(=O)C2=CC(NN=N2)=C1
445,492.704572583367,2.9074578,3.6618077905103426,CC1=C2C(=NC3=C2C(=O)C=N3)N=CC(=N)C1=O
446,202.10001335026388,3.2054803,4.255334461322701,CC1=CC2=COC(S2)=NC=C2C=CN=C2N=C1
447,322.0020058468302,2.9571784,3.120526311185496,CC1=CN=CC(=N)C=C2OC(=O)C(=N1)C(Br)=N2
448,307.1792610494262,3.1732326,3.6539617591642783,CC1=CC2=NSC3=C(N=CC3=O)N=C2C(Br)=N1
449,389.7052929995006,2.9941843,2.8298214054254736,BrC1=NC2=NC(OC=CC=C3N=NOC3=N2)=N1
450,500.9223466449828,3.5348167,3.161804269624619,CC1=NC2=NOC1=CC(=N)C(=O)SC=C(O)S2
451,449.3852421733089,2.9992592,4.5611288108413595,BrC1=NC2=NC=CS(=O)(=O)C(=O)N=C2N=C1
452,319.0818325790912,3.0422342,2.9544107117720464,BrC1=CC=NC2=C1C1=NSN=C1C(=O)N=C2
453,601.4998191467944,3.133768,2.998989411134116,CC1=NN2N=NSC(=N)C=C2C(=O)C(=O)C1=O
454,373.4236422125473,3.117608,2.9394559583733777,CC1=CSC2=C(O)C=NC(O2)=C(N)C=NC1=O
455,482.09083226951446,2.9243824,3.0953239437827924,CC(=O)N(C=N)C1=NC2=C(N=CN=NO2)C1=N
456,242.8886009898352,2.945769,3.069542160917471,CC1=NC(=O)C2=C1N=C1OC=C(Br)N=C1S2
457,391.9843447829598,2.9945095,2.998787219783328,CC(=O)C1=C2C(=O)N=C(Br)C=C2OC(=N1)C#N
