index,45M_index,dielectric,homo,lumo,oxidation,reduction,ip,ea,deo,der,oxidation_solv,reduction_solv,ip_solv,ea_solv,deo_solv,der_solv,redox_stable
175,8361753,2.943383977687535,-0.2494,-0.16704,7.866185251865068,3.301623108786601,7.92251284986516,3.3083171131882616,7.958567954863843,3.274602188589857,5.824012131647818,4.748695972472876,5.8803397296479085,4.755389976874537,5.916394834646592,4.721675052276132,yes
176,8370877,3.787331209741757,-0.17332,-0.0862,6.107310642908944,1.59871886657816,6.119310870309582,1.5721333287772232,6.116589730307172,1.494771318577648,4.243481392040635,2.989076451449433,4.255481619441273,2.9624909136484967,4.252760479438862,2.885128903448922,no
177,8485263,3.0819938166054923,-0.23931,-0.12156,6.7106927706623,2.126518691323259,6.789578619261121,2.115362017323585,6.829769857061737,2.065102561523641,4.716097150661825,3.507008279674989,4.794982999260646,3.4958516056753144,4.835174237061262,3.4455921498753708,no
178,8557980,2.7006598330647096,-0.24811,-0.08992,7.633256212093811,2.672023967223128,7.883655514886517,2.4661425148293943,7.868716456290205,2.359201712827159,6.065628682988427,3.929217858619936,6.316027985781132,3.723336406226202,6.3010889271848205,3.616395604223967,no
179,8593077,3.3438646518375563,-0.17879,-0.06767,5.378891587921111,1.964936282457978,5.457913493525776,1.961834182859623,5.45979108012413,1.8916287708574475,3.730944169434648,3.59897921977395,3.809966075039313,3.595877120175595,3.8118436616376665,3.525671708173419,yes
180,8610031,4.030005215665038,-0.24304,-0.1592,7.944972295866665,3.0460267823391023,7.992238497664886,3.028148892540929,8.033055597667014,2.978542510339337,5.913227400474815,4.570586121170151,5.960493602273036,4.5527082313719776,6.001310702275164,4.503101849170386,yes
181,8646012,3.528521337866998,-0.27234,-0.18978,8.794149312636916,3.713680713053297,8.838476683236369,3.7247829642531087,8.890994685236798,3.691367365053949,6.455892377658925,5.077798508172219,6.500219748258378,5.088900759372031,6.552737750258807,5.055485160172871,yes
182,8648973,3.589078018176059,-0.26598,-0.1517,8.425268635406018,2.888529294418069,8.481242485207003,2.874515423419421,8.525814758405838,2.827194798818245,6.176153716167512,4.238078622991496,6.232127565968496,4.224064751992848,6.276699839167331,4.176744127391672,yes
183,8669198,2.885735711705,-0.24032,-0.17566,7.975083369859752,3.374698779267018,8.013859614857752,3.3946991582629256,8.036254597059989,3.3666169934657675,5.521071697152522,4.622805151518888,5.5598479421505225,4.642805530514795,5.582242924352759,4.614723365717637,yes
184,8669343,3.4342495514964018,-0.18905,-0.10255,4.042974299982422,1.9896393356077695,4.019926244181835,1.9375022932032857,3.926046914183745,1.8823447854033344,2.253630732704828,3.4219154563181675,2.2305826769042407,3.3697784139136835,2.136703346906152,3.314620906113732,yes
185,8672893,2.715384562515452,-0.20783,-0.10254,6.585741396067994,1.7711984615329,6.699430625271753,1.6952242327329146,6.644082637669189,1.6750333739343943,5.080212458674238,2.695298421878073,5.193901687877996,2.6193241930780875,5.138553700275431,2.5991333342795677,no
186,8676640,3.175779257058259,-0.24771,-0.13119,7.881916706433071,2.207588771786207,7.9092369520321535,2.1978743019890783,7.945863496432488,2.1369479773851303,5.671570331367371,3.595305408656635,5.698890576966453,3.5855909388595064,5.735517121366787,3.524664614255558,yes
187,8702320,2.5889438938550957,-0.26044,-0.108,8.250856758938848,1.9282577642764436,8.308898675131516,1.8678484562804705,8.364600410936282,1.7903503890781454,6.113750955426073,3.312206166473991,6.171792871618742,3.251796858478018,6.227494607423507,3.174298791275693,yes
188,8708809,3.314569725870159,-0.24664,-0.12042,7.976917690337999,2.0559744701772686,8.02842887054097,2.035021692174485,8.087069437538316,1.979238322179207,5.991249042218847,3.497980843303128,6.042760222421817,3.477028065300344,6.101400789419163,3.421244695305066,yes
189,8709012,2.8716057971446345,-0.25996,-0.12748,6.386683202220182,2.380858177635321,6.544454899424012,2.361238758232265,6.5575980056248575,2.3005029134309294,4.440901568449608,3.7185529142275455,4.598673265653437,3.69893349482449,4.611816371854284,3.6381976500231534,no
190,8709531,3.958899772583982,-0.23004,-0.15501,7.356048782229365,2.881745764510541,7.434553671238429,2.8726571569025525,7.462581413235725,2.832955724313075,5.377416185818259,4.274839101906172,5.455921074827323,4.265750494298182,5.483948816824618,4.2260490617087045,yes
191,9006413,2.638408265467335,-0.26015,-0.12148,8.350412278128056,2.199453406745041,8.39824991933102,2.2028276203458024,8.460291911329058,2.155452572944763,6.105838751070506,3.664566068061091,6.153676392273471,3.6679402816618527,6.215718384271509,3.620565234260813,yes
192,9006650,2.250225271439311,-0.25496,-0.11172,8.294598812324015,1.7133281676317056,8.322708188524198,1.723396385634128,8.376586760524285,1.6488915724335265,6.316111851316878,3.426394343906123,6.34422122751706,3.436462561908545,6.398099799517147,3.3619577487079435,yes
193,9080730,3.083902848410521,-0.22637,-0.13186,6.966971123640919,2.4946808243268213,6.992876376443573,2.4841228011256358,6.965365651041878,2.4218359065251223,5.203270137515417,4.180297147104157,5.229175390318071,4.169739123902971,5.201664664916377,4.107452229302458,yes
194,9093296,5.335369028783402,-0.22141,-0.12009,7.061845111942463,2.1362693250752365,7.1150978217472245,2.1215207462753503,7.122853070743112,2.0656557420771846,5.17387872341764,3.6698698148210136,5.2271314332224,3.655121236021127,5.2348866822182885,3.5992562318229617,yes
195,9209037,2.536035680300485,-0.22938,-0.11302,7.109532274110892,1.9565712259900323,7.175492707705224,1.9467751219900165,7.21116685310487,1.8799167121886708,5.001468109365577,3.5098447415991743,5.067428542959909,3.5000486375991584,5.103102688359554,3.433190227797813,yes
196,9246541,2.937850484182767,-0.28657,-0.15915,8.820493512531296,3.0014321413678102,8.890236330728452,2.9847515531697084,8.928740461730234,2.927906938567829,6.309618422148741,4.263229739054604,6.379361240345898,4.246549150856502,6.417865371347679,4.189704536254623,yes
197,9268930,2.6057614678501237,-0.26062,-0.10654,8.057010282891829,1.865113520101856,8.118752949490624,1.854882033702939,8.1585632276922,1.7916971629015994,5.822922179017739,3.248587464328802,5.884664845616532,3.2383559779298863,5.924475123818109,3.1751711071285467,yes
198,9289065,2.6799327755147515,-0.24469,-0.15042,7.174903308780794,2.7243764694942043,7.233244550378895,2.7166212204921294,7.213978879181132,2.659259589291556,4.910178325026676,4.260391916571714,4.968519566624777,4.252636667569639,4.949253895427015,4.195275036369065,yes
199,9362745,2.7400032351226926,-0.24772,-0.14729,8.10265748802902,2.576836313114609,8.138984707027017,2.55582911231815,8.16135247782623,2.522168610519608,6.111831463269413,4.10356102631102,6.148158682267408,4.0825538255145615,6.17052645306662,4.048893323716019,yes
200,9363554,2.0563229507256398,-0.27424,-0.12228,7.407678876254955,2.277883165072005,7.575001774862512,2.2105893728717585,7.600607702256641,2.1452003786728904,5.6901804799326525,3.644115041065269,5.85750337854021,3.576821248865023,5.883109305934339,3.5114322546661545,no
201,9427224,2.762922132041633,-0.27655,-0.13109,8.70157027938762,3.281711221265015,8.739720662187203,3.134715238461821,8.775258750587192,3.0840204002629763,6.771930720215057,5.053849809457058,6.810081103014637,4.906853826653864,6.845619191414626,4.85615898845502,no
202,9471812,3.397744167947198,-0.26653,-0.15804,8.634963901574402,2.9568847393823194,8.673576878172813,2.943006925383328,8.71477493777398,2.890978728584757,6.306632569646883,4.197088404065065,6.345245546245296,4.183210590066074,6.386443605846463,4.131182393267502,yes
203,9487588,2.64090396810204,-0.2621,-0.14186,7.894230654062908,4.553500763396137,7.944299630063333,4.352735054195675,7.9430479056634,4.3164078351945845,5.652659115860727,6.321100027473408,5.702728091861152,6.120334318272946,5.701476367461218,6.084007099271856,no
204,9487646,2.640492997692652,-0.22999,-0.12417,5.31621358387461,2.150084933812741,5.3014377936747925,2.1443977512147256,5.30513854407473,2.083199312614558,3.25504976365663,3.702279925582683,3.240273973456812,3.696592742984667,3.24397472385675,3.6353943043845,yes
205,9494244,4.056972481163635,-0.21594,-0.08907,6.964139042767673,1.5813330949418514,7.016711467564871,1.546883462542208,7.040439808366835,1.4653581081438638,5.211737400009833,3.1510120914965016,5.264309824807031,3.1165624590968584,5.288038165608993,3.035037104698514,yes
206,9514798,2.8065145614359097,-0.24349,-0.09693,6.896379935623343,2.1339754040483445,6.968408511424009,2.084749981451977,6.985225156624861,2.021946070249676,4.942862917172984,3.667719297883793,5.014891492973651,3.618493875287426,5.031708138174503,3.5556899640851247,yes
207,9603721,3.115609032084404,-0.2225,-0.11359,7.266034015268513,1.958809091507018,7.317572406868321,1.904114177515179,7.331205318267931,1.8517322325144068,5.093855166185618,3.5223924623473737,5.145393557785426,3.467697548355535,5.159026469185036,3.4153156033547627,yes
208,9664032,3.311097273980576,-0.20646,-0.1155,6.52495270673296,1.7960510957474305,6.587919886334849,1.781492996747063,6.60555287353364,1.7102535515474977,4.441703216301545,3.7000404273618406,4.5046703959034335,3.685482328361473,4.522303383102225,3.614242883161908,yes
209,9753802,2.716507757056324,-0.26445,-0.17275,8.544003674511444,3.2532963426719594,8.564657127108797,3.2632012922747937,8.603515006309683,3.228207431873431,6.195793299218186,4.515406000694638,6.216446751815539,4.525310950297473,6.255304631016426,4.490317089896109,yes
210,9754211,3.3226649956821728,-0.25571,-0.12961,8.320563113865107,2.2068831801844104,8.37142122046354,2.19594419738728,8.421952790262797,2.088404744586556,6.136475467680765,3.685703312142626,6.187333574279197,3.674764329345496,6.237865144078454,3.567224876544772,yes
211,9754243,2.3414033754505263,-0.24108,-0.11811,7.903211803847177,1.9386982342322767,7.937933550246133,1.9727669070328824,7.94699494644491,1.9299633748326757,5.529050895977919,3.4307295008896204,5.563772642376875,3.4647981736902254,5.572834038575652,3.421994641490018,yes
212,9839333,2.488624228279157,-0.23323,-0.11013,7.758516871450338,1.7262736374362708,7.778517250449339,1.7416480784345771,7.81054506824891,1.6638778972360324,5.757789162461578,3.3556493026358782,5.77778954146058,3.371023743634185,5.80981735926015,3.29325356243564,yes
213,9846827,3.117402010946198,-0.2319,-0.14345,7.674291357039848,2.5414343905618195,7.700359878238997,2.531012424363384,7.715217302638608,2.4824672867622053,5.316894712429746,4.055150503508176,5.342963233628895,4.04472853730974,5.357820658028507,3.9961833997085616,yes
214,9871821,2.3351795569413967,-0.27712,-0.12755,8.367212161101255,6.685688324050173,8.444492537104129,6.355995001641116,8.477391119704595,6.312239070446408,6.150635736009992,7.84298181897406,6.227916112012866,7.513288496565003,6.260814694613332,7.469532565370294,no
215,9890999,2.862619206640816,-0.2141,-0.12801,6.982161969325346,2.1211503991214498,6.977971413723552,2.136933011118725,6.985209646123838,2.081530600722486,4.779863365811755,3.600786600960295,4.775672810209961,3.616569212957571,4.782911042610247,3.561166802561331,no
216,9957660,2.4976982442775726,-0.23527,-0.10978,7.472313407177836,1.5824930352950417,7.507633804378375,1.5376758594937316,7.539335085378769,1.4655112266934087,4.905820446526263,3.251709455463654,4.9411408437268,3.206892279662344,4.972842124727196,3.134727646862021,yes
217,9965116,2.515058642590115,-0.21256,-0.08018,6.779580470615146,1.187096916827674,6.805648991814295,1.1409463824297303,6.812016459413687,1.0700062626294096,4.623886995147809,3.0573301802057955,4.6499555163469575,3.011179645807852,4.65632298394635,2.940239526007531,no
218,10049265,2.123590490190038,-0.28539,-0.14943,7.2911256472092,2.9258810226251803,7.403127769611031,2.91940470942297,7.441795169009306,2.8835400842268992,5.45681524142294,4.38727769515758,5.568817363824771,4.3808013819553695,5.607484763223046,4.3449367567592985,no
219,10054490,2.608405784038015,-0.23,-0.09007,7.29350501201944,1.8034592089187285,7.3070835006253745,1.71921271451488,7.330920687020876,1.6348573745174937,5.549687749620478,2.841036421657462,5.563266238226412,2.756789927253614,5.587103424621914,2.672434587256227,no
220,10054770,2.675425711922553,-0.20114,-0.12054,6.783393032656978,1.9079294879133744,6.764372264058597,1.8867590187111405,6.7739234654561375,1.8283361429132456,4.875664636991353,3.5469861256813826,4.856643868392973,3.5258156564791485,4.866195069790513,3.467392780681254,yes
221,10057390,2.825344545868076,-0.24202,-0.1367,5.938056197504453,2.656149924923568,6.058657122296949,2.656149924923568,6.058629910900111,2.618081176323781,4.233258450026859,4.015382212501336,4.353859374819354,4.015382212501336,4.353832163422516,3.97731346390155,no
222,10065776,2.169055046832184,-0.2418,-0.10003,7.773430024792479,1.5405777648265075,7.706027386992508,1.4139903320305651,7.745157380192709,1.3622070378282816,5.77808173747108,3.0969237196061306,5.7106790996711085,2.970336286810188,5.74980909287131,2.918552992607905,yes
223,10308378,2.2135423564843166,-0.30768,-0.13291,9.466603606428055,2.338452203985853,9.555367193232875,2.289308415586186,9.61517785043036,2.224137112586768,7.494223917611896,3.640207484025236,7.582987504416715,3.5910636956255684,7.642798161614199,3.5258923926261505,yes
224,10354698,2.574415544043982,-0.25762,-0.16097,7.975096431335927,2.9630683939820277,8.062390602538267,2.978197932380952,8.110636414737108,2.947476261781177,6.127286177899527,4.4917275656076905,6.214580349101868,4.506857104006615,6.262826161300708,4.47613543340684,yes
225,10379232,2.16403982553446,-0.27742,-0.11404,8.865851270001977,1.7670928054983963,9.026398530004986,1.6855130283001896,9.020466444801402,1.6518253150986226,6.86739489657566,3.21883269640412,7.0279421565786695,3.1372529192059133,7.022010071375085,3.103565206004346,yes
226,10444768,2.936271453207134,-0.21727,-0.12428,7.255550578514808,2.505001917868035,7.264584763313654,2.513002069466398,7.2773741213123,2.4510689230680853,5.175176026913154,4.003575240464601,5.184210211712,4.011575392062964,5.196999569710646,3.9496422456646503,yes
227,10488678,2.644788949797848,-0.29404,-0.15526,6.511139438166575,3.359456585669346,6.760885667367116,3.2455224538692997,6.819145274771611,3.178936158067267,4.914192714016289,4.795639174962915,5.16393894321683,4.681705043162868,5.222198550621323,4.615118747360835,no
228,10492436,3.027611527023705,-0.23696,-0.09857,7.623132482831568,1.5331365353758657,7.645037659828854,1.5052992731811827,7.658235188829563,1.4434477609795704,5.774340986312347,3.0313575791919463,5.7962461633096325,3.0035203169972635,5.809443692310341,2.941668804795651,yes
229,10532651,2.842286765669344,-0.21815,-0.11174,4.689868327105257,1.83284205142644,4.654194181702518,1.8071817012262608,4.5940297763028335,1.744432212826916,2.9207123532555936,3.626760263219896,2.8850382078528547,3.6010999130197163,2.82487380245317,3.538350424620371,yes
230,10536886,2.2290425866455803,-0.2514,-0.09813,8.201081883745342,2.1409956187189274,8.2381710219476,2.1225190781191725,8.303097422347637,2.0572117181170047,6.046397053241637,3.692147869639666,6.083486191443896,3.673671329039911,6.1484125918439325,3.608363969037743,yes
231,10634151,2.3463600964514337,-0.29845,-0.10724,9.15754713768012,3.3857555874237164,9.239426240274478,3.434844953023521,9.29063809507511,3.351850183022699,7.223479195269804,4.437351297099673,7.305358297864162,4.486440662699478,7.356570152664794,4.403445892698657,yes
232,10764060,2.525692268314092,-0.25949,-0.12665,7.753113177201729,3.5149670155521875,7.775834696221701,3.453224348937926,7.808488376213504,3.3763249325402764,5.876898848107571,4.749866334815073,5.899620367127544,4.688123668200812,5.932274047119347,4.611224251803163,no
233,10935731,2.532847496229905,-0.22853,-0.1046,7.424805894684171,1.7157606491022344,7.471228543084521,1.709692506902087,7.488834318883382,1.6430517883032854,5.2255964381433975,3.12414301091156,5.272019086543748,3.1180748687114126,5.289624862342607,3.051434150112611,yes
234,11129729,2.402707367896633,-0.30551,-0.13209,8.107898675779905,3.73184513890113,8.26191519978084,3.629720754696015,8.323304118180527,3.559760245296314,6.074641642893903,4.862308193418511,6.22865816689484,4.760183809213396,6.290047085294527,4.690223299813695,no
235,11196556,3.577227460555224,-0.22209,-0.11025,7.291411366913119,1.7643025485377477,7.298921713306531,1.7509145397468002,7.333344134309337,1.6913215737425793,5.538572164842651,3.3940308462746733,5.546082511236063,3.3806428374837263,5.580504932238869,3.321049871479505,yes
236,11196673,2.985552460263796,-0.26025,-0.15936,8.138513677699867,2.984055458338887,8.15462282649632,2.9611978823409126,8.18784794589596,2.9246529721434658,5.961697189708089,4.348080761909774,5.977806338504541,4.325223185911799,6.011031457904182,4.288678275714352,yes
237,11248736,2.735177994465749,-0.24074,-0.12311,7.833596062880553,4.337696102545275,7.846439843682155,4.209802522543349,7.873678455081443,4.129474469745076,6.00556675571396,6.041669317396623,6.018410536515562,5.9137757373946975,6.045649147914849,5.833447684596424,no
238,11260820,2.11144392325407,-0.25829,-0.12221,8.645026133067168,2.1101828443471216,8.674142331067904,2.293669314550993,8.726306584869224,2.1888237903465613,6.904487028018827,3.811519573869527,6.933603226019561,3.995006044073399,6.985767479820883,3.890160519868967,yes
239,11268561,3.0414760365713045,-0.26479,-0.14961,8.231131215078225,2.7409694914081757,8.214178512874621,2.7727251952115264,8.255757532074828,2.7295134920092567,6.011609428047014,4.123720592002559,5.994656725843411,4.15547629580591,6.036235745043616,4.11226459260364,yes
240,11288930,3.4469765591787684,-0.2108,-0.12779,6.739126751651035,2.638321886412,6.758419634248729,2.641941002612143,6.745303739450908,2.6264849274109494,4.766496445846242,3.8453127584526863,4.785789328443936,3.8489318746528296,4.772673433646114,3.833475799451636,yes
241,11289242,2.994618378776378,-0.23643,-0.07775,7.140397294356459,1.371505690223471,7.131254263957889,1.359695942622352,7.166601872558358,1.2833135428233973,5.255004750521296,2.692698535872494,5.245861720122725,2.6808887882713752,5.281209328723195,2.60450638847242,yes
242,11327871,2.1630563695218266,-0.21469,-0.13338,7.24189165301658,1.9954426564609276,7.233701021615604,2.047307584859911,7.217755141215647,2.010490560660058,5.213909223476852,3.6978711889783247,5.205718592075877,3.749736117377308,5.18977271167592,3.712919093177456,yes
243,11452250,3.30795765766762,-0.27174,-0.16966,8.602669139939431,3.300574925662361,8.667051312343936,3.280411278266865,8.715950198141128,3.24460107586447,6.458358574053267,4.555132848738265,6.52274074645777,4.534969201342769,6.571639632254962,4.499158998940374,yes
244,11472703,2.112966100944499,-0.29631,-0.11858,6.770020262243557,4.077644072612552,7.049290860440709,3.8850417834100406,7.1052374988417615,3.8181017394119943,4.921448633831325,5.330169031999682,5.200719232028477,5.13756674279717,5.25666587042953,5.070626698799124,no
245,11478989,3.132314951070359,-0.2102,-0.12663,7.102985483385552,3.083846192878717,7.163530848378088,3.014293854493453,7.14061884958025,2.9808510438819877,5.172697476550118,4.229925325629382,5.233242841542654,4.160372987244119,5.210330842744816,4.126930176632653,no
246,11510684,3.179674396286469,-0.1938,-0.10126,6.014887830303831,2.821526636985666,6.023078461704807,2.8313499523856134,6.0297452547034425,2.7790768529845664,3.900484742719023,4.359672546203414,3.908675374119998,4.369495861603361,3.9153421671186335,4.317222762202314,no
247,11525181,2.2812480226477723,-0.2324,-0.12654,7.041688539504206,2.052070722742444,7.029443409510374,2.062465477540949,7.032545509108728,2.013811494340045,4.884307793965174,3.8116735903919623,4.872062663971342,3.822068345190467,4.875164763569697,3.773414361989564,yes
248,11538732,2.7676045792276027,-0.26675,-0.11241,8.424719101184824,1.609724109135809,8.462978329581036,1.5886896969425122,8.474080580783943,1.5211510021397905,6.383575660343697,3.2829120059183863,6.421834888739909,3.261877593725089,6.432937139942814,3.194338898922368,yes
249,11552313,2.4535877462955176,-0.25668,-0.10494,5.991120332290644,2.101633294583125,6.287479689700335,2.1375523425790584,6.302745285095823,2.0709660467832127,4.62022687136225,3.3649434923622588,4.916586228771941,3.400862540358192,4.931851824167428,3.334276244562347,no
250,11567310,3.1288138664671203,-0.30675,-0.14992,9.75568092107655,3.3731493621469486,9.729068171869494,3.281909537951476,9.77595341407177,3.229745284150154,7.425289822223916,4.6251366242704455,7.39867707301686,4.533896800074973,7.445562315219136,4.481732546273651,yes
251,11607688,2.113086988115637,-0.20483,-0.15051,7.026742133833347,2.636128321031197,7.024619644626331,2.699993476833913,7.030306827227441,2.653135446034662,4.906563725929941,4.066102629411724,4.904441236722925,4.129967785214439,4.910128419324034,4.083109754415188,yes
252,11615384,2.4524177739206787,-0.21974,-0.12415,7.198243887122136,2.599472116209176,7.215060532329175,2.569621210407203,7.20417597232572,2.515007930605877,5.236161808412944,4.27808378924227,5.252978453619983,4.248232883440297,5.242093893616528,4.193619603638971,yes
253,11623775,2.806252471724985,-0.22941,-0.11151,7.379323236878124,2.058714658165509,7.414861325281206,1.9919923053607265,7.424031567079708,1.947501666358592,5.496677765510653,3.500066325007721,5.532215853913735,3.4333439722029397,5.541386095712237,3.388853333200805,yes
254,11625057,2.1761028969002667,-0.26686,-0.11129,8.630268302396317,2.0959678810945364,8.658867483795262,2.096131149500311,8.712337884793287,2.0563208712987344,6.484016747339719,3.6269027421100968,6.512615928738665,3.627066010515872,6.566086329736689,3.587255732314295,yes
255,11625342,2.1368912420391606,-0.25128,-0.08834,8.142944782070497,2.643590775372115,8.165176495866957,2.502853414574775,8.208823581468128,2.405763139372418,5.844269114148202,4.048759443626996,5.866500827944663,3.908022082829656,5.910147913545834,3.810931807627299,no
256,11646679,2.734410529944609,-0.22549,-0.10284,7.395843822053415,2.0867897479992417,7.42504165425085,2.0872523418011677,7.431898927052098,2.038543935800401,5.446423479883904,3.4868179106764887,5.475621312081339,3.4872805044784143,5.482478584882587,3.438572098477648,yes
257,11648581,3.41937308480994,-0.20726,-0.11008,4.837817661301162,4.048694136264686,4.854226135506138,4.0083124186614585,4.833055666303904,3.955005286063022,3.051391428208563,5.664603668737966,3.067799902413539,5.624221951134738,3.046629433211305,5.570914818536302,yes
258,11649316,3.089404498316424,-0.25065,-0.12527,7.767903933683418,2.122001299596961,7.80768700048197,2.117076036200116,7.867307177883029,2.047931868798354,5.935977790769472,3.770673085550647,5.975760857568024,3.765747822153801,6.035381034969083,3.69660365475204,yes
259,11675667,2.903300909707452,-0.21835,-0.11465,7.158151970939159,2.9497127667487386,7.195812548536882,2.9024193535444,7.196383987938533,2.8499557743469275,5.268775487661419,4.382596518017468,5.306436065259142,4.335303104813129,5.307007504660793,4.282839525615657,yes
260,11676666,3.345607502283116,-0.20985,-0.12725,6.837486302603234,2.147725324474155,6.891228817600571,2.124024195075217,6.893188038401812,2.074853195272525,5.132961213353385,3.8935763669076326,5.186703728350722,3.8698752375086944,5.188662949151962,3.8207042377060025,yes
261,11686352,2.629967327767302,-0.24586,-0.07167,7.562881273061989,1.18736753420344,7.643671919665282,1.1637208276043642,7.675808583067671,1.0822771074027202,5.775458014274422,2.705559024476432,5.856248660877715,2.681912317877356,5.8883853242801045,2.600468597675712,yes
262,11686801,2.7428437921482054,-0.25908,-0.14241,6.647844341613262,3.900428197424564,6.767683347207682,3.859719943028348,6.778241370411961,3.8284268330269215,4.51329205587895,5.459859924968152,4.633131061473369,5.419151670571936,4.643689084677648,5.387858560570511,yes
263,11701205,2.419032538459313,-0.23176,-0.10446,7.212905661552127,2.2695891303556213,7.288689410555687,2.102130174763875,7.262239929760594,2.120715560957168,5.343224245379956,3.771571605973718,5.419007994383516,3.604112650381972,5.392558513588423,3.622698036575265,no
264,11708975,2.956966401019381,-0.25115,-0.14648,8.152092166299616,2.590505143559777,8.206895925897367,2.585443823160181,8.228773891497815,2.5502594829592997,6.1421049621176085,3.993079204829817,6.19690872171536,3.9880178844302208,6.218786687315808,3.952833544229339,yes
265,11719749,3.541409466430146,-0.23739,-0.12744,7.851294357432374,2.180607580234043,7.882832370036274,2.146620541636325,7.920629004636748,2.0850955662338886,5.879322839624464,3.539928576971937,5.910860852228365,3.50594153837422,5.948657486828838,3.444416562971784,yes
266,11774988,3.3679181469323805,-0.26327,-0.1134,8.239878591725569,3.2488321764442114,8.307662189124578,3.1250203064412614,8.354220894521491,3.0700532784439227,6.356053778274619,4.599319536405672,6.423837375673629,4.475507666402723,6.470396081070542,4.420540638405384,yes
267,11775091,2.804273105736224,-0.30181,-0.15616,6.232441367840312,4.292599982687424,6.530106872446705,4.137603848282773,6.588203211439238,4.02013223448547,4.57965929990736,5.4679351800344085,4.877324804513753,5.312939045629759,4.935421143506285,5.195467431832456,no
268,11958298,2.5037815675306767,-0.28926,-0.14235,9.220231318707874,2.563636879317482,9.255606138711368,2.5509291555155373,9.308858848509942,2.484478916716255,6.752183733765979,3.9959668786054983,6.787558553769474,3.9832591548035534,6.840811263568048,3.916808916004271,yes
269,11966640,2.461037118992758,-0.25869,-0.09676,8.478981081808799,2.977965547026219,8.449837672411226,2.9021817980288467,8.499471266009657,2.8303709134276307,6.364343187052427,4.488932682708466,6.335199777654855,4.413148933711093,6.384833371253285,4.3413380491098765,yes
270,12024573,2.836012223324992,-0.24924,-0.1655,8.068141459810205,3.1287790171196805,8.093121525015194,3.1105745905192386,8.141448971404548,3.0567232299283638,6.040135955015289,4.625068323648668,6.065116020220279,4.606863897048226,6.113443466609633,4.55301253645735,yes
271,12025987,3.0323322302039126,-0.20933,-0.11987,6.923870524591625,2.0843597699757868,6.944442342989183,2.06773360457136,6.93782997279041,2.024685169774865,5.094667698584535,3.5405340306289164,5.115239516982093,3.5239078652244897,5.10862714678332,3.4808594304279947,yes
272,12027285,2.4487619278844006,-0.25955,-0.17738,8.230524672970569,3.645988273842356,8.283940651174918,3.622015030444104,8.334308952574586,3.5782046764371587,6.224830883477333,5.0008172126809525,6.278246861681682,4.976843969282701,6.328615163081351,4.933033615275756,yes
273,12051973,3.445658639380888,-0.24681,-0.13546,8.129276223730264,2.351330815379243,8.184406520133377,2.341779613975516,8.214284637332188,2.2964454215786043,6.174418227494508,3.872621411997309,6.229548523897622,3.8630702105935817,6.259426641096433,3.8177360181966704,yes
274,12059726,2.7444747933726825,-0.29422,-0.19166,9.33590055822226,3.833031791040445,9.387194047222687,3.8525423648406822,9.458487915222117,3.7939834320400383,7.013162475140306,5.172819165924745,7.064455964140732,5.192329739724983,7.135749832140161,5.133770806924338,yes
275,12069710,3.643414188273174,-0.19738,-0.11419,6.612711430952776,4.1010766254938895,6.632085947753357,4.056912523290931,6.634453339550473,4.042245578693932,4.650966229382962,5.678049637816676,4.670340746183543,5.633885535613716,4.672708137980659,5.619218591016717,yes
276,12077586,2.532061185631538,-0.23327,-0.13765,7.014207120782833,2.4142840899573854,7.064820324784978,2.3748003485549845,7.0905895205848815,2.3157516105555764,5.152133005217826,4.045411461816845,5.2027462092199706,4.0059277204144434,5.228515405019874,3.946878982415035,yes
277,12080807,2.8630353442224474,-0.28303,-0.16749,7.320679132405253,3.117097979452951,7.440273235403383,3.103437856656504,7.499458030405542,3.0752196348565954,5.253362134367367,4.55937592233113,5.372956237365498,4.545715799534682,5.432141032367656,4.517497577734774,no
278,12087962,3.947892176211804,-0.24775,-0.15688,3.9737914924115048,7.528393544709248,4.001438274791201,7.490596910108774,3.916810820800688,7.562326160513289,1.891581423027197,8.83713344689772,1.919228205406893,8.799336812297248,1.8346007514163805,8.871066062701763,yes
279,12088132,3.0730942362173725,-0.20625,-0.13616,6.974784958786337,2.50795174248298,6.997288786582112,2.4510799164842623,7.008853631586942,2.3916774302702795,5.132507327187804,3.826080394015147,5.155011154983579,3.76920856801643,5.16657599998841,3.709806081802447,yes
280,12131619,2.7747650322395176,-0.2903,-0.17534,9.317916652807876,3.1805051673892235,9.353890123606766,3.1623823749916693,9.421401607006462,3.125238813989547,6.961432488076096,4.511538253932521,6.997405958874986,4.493415461534966,7.064917442274683,4.456271900532844,yes
281,12133786,3.0070684571727075,-0.29357,-0.17097,9.236822653517418,3.190532840407512,9.27742206231391,3.155974362401956,9.375247045317504,3.101660408002968,7.128781890576106,4.593661742121316,7.1693812993725965,4.55910326411576,7.267206282376192,4.504789309716772,yes
282,12164097,3.04391699317414,-0.23476,-0.1405,7.76651032904394,2.4916305624448247,7.799354488844544,2.474868340043835,7.827763190443971,2.415765179244565,5.834370885764334,4.161971738618005,5.867215045564937,4.145209516217016,5.895623747164364,4.086106355417745,yes
283,12179267,2.711800620492254,-0.22626,-0.14465,7.161237743684562,2.876203074443594,7.217347650497577,2.851168586457302,7.235606499891694,2.7946505086545987,5.214549426058253,4.308924645769599,5.2706593328712685,4.283890157783307,5.288918182265386,4.227372079980603,yes
